id,order_id,product_id,sales,quantity,discount,profit,region,category
CA-2015-169803-1,CA-2015-169803,TEC-AC-10003441,33.90,2,0.00,2.03,West,Technology
CA-2018-141719-0,CA-2018-141719,TEC-AC-10003610,239.96,5,0.20,83.99,Central,Technology
CA-2016-136469-0,CA-2016-136469,FUR-TA-10001520,199.84,4,0.30,-37.11,East,Furniture
CA-2016-136469-1,CA-2016-136469,TEC-PH-10001817,716.00,2,0.00,193.32,East,Technology
CA-2016-136469-2,CA-2016-136469,OFF-BI-10004492,221.06,7,0.00,103.90,East,Office Supplies
CA-2017-158694-0,CA-2017-158694,OFF-PA-10002421,67.71,3,0.00,32.50,West,Office Supplies
CA-2017-158694-1,CA-2017-158694,OFF-AP-10000055,129.92,4,0.00,38.98,West,Office Supplies
CA-2017-158694-2,CA-2017-158694,FUR-FU-10000965,467.46,9,0.00,191.66,West,Furniture
CA-2017-158694-3,CA-2017-158694,OFF-PA-10001363,61.40,5,0.00,28.86,West,Office Supplies
CA-2017-158694-4,CA-2017-158694,OFF-ST-10001496,720.76,4,0.00,187.40,West,Office Supplies
CA-2017-158694-5,CA-2017-158694,OFF-BI-10004656,5.18,3,0.20,1.81,West,Office Supplies
CA-2017-158694-6,CA-2017-158694,OFF-AR-10001227,14.70,5,0.00,3.97,West,Office Supplies
US-2015-104759-0,US-2015-104759,OFF-BI-10002071,8.13,7,0.80,-13.83,Central,Office Supplies
US-2015-104759-1,US-2015-104759,TEC-AC-10004901,79.98,2,0.20,14.00,Central,Technology
CA-2016-150511-0,CA-2016-150511,OFF-PA-10001776,18.54,2,0.00,8.71,West,Office Supplies
CA-2016-134922-0,CA-2016-134922,OFF-EN-10000483,24.40,2,0.20,7.93,East,Office Supplies
US-2018-120607-0,US-2018-120607,OFF-PA-10003129,195.64,4,0.00,91.95,South,Office Supplies
CA-2016-141243-0,CA-2016-141243,TEC-AC-10003198,398.40,5,0.20,84.66,Central,Technology
CA-2016-141243-1,CA-2016-141243,OFF-AR-10001246,7.06,3,0.20,0.79,Central,Office Supplies
CA-2016-141243-2,CA-2016-141243,FUR-BO-10003272,1352.40,9,0.32,-437.54,Central,Furniture
CA-2016-162166-0,CA-2016-162166,OFF-PA-10002606,26.40,5,0.00,11.88,West,Office Supplies
CA-2016-162166-1,CA-2016-162166,OFF-ST-10002486,41.88,6,0.00,0.84,West,Office Supplies
CA-2017-120796-0,CA-2017-120796,OFF-BI-10004330,99.85,9,0.70,-83.20,East,Office Supplies
CA-2017-109722-0,CA-2017-109722,TEC-PH-10000560,699.98,2,0.00,195.99,South,Technology
CA-2017-109722-1,CA-2017-109722,OFF-ST-10000060,584.82,9,0.00,70.18,South,Office Supplies
CA-2016-136798-0,CA-2016-136798,OFF-BI-10003684,43.98,2,0.00,21.99,Central,Office Supplies
CA-2016-136798-1,CA-2016-136798,TEC-PH-10000441,377.97,3,0.00,105.83,Central,Technology
CA-2016-136798-2,CA-2016-136798,FUR-FU-10000723,123.96,3,0.00,11.16,Central,Furniture
CA-2018-122196-0,CA-2018-122196,TEC-PH-10004977,391.98,2,0.00,113.67,East,Technology
CA-2018-142090-0,CA-2018-142090,TEC-AC-10002001,383.98,3,0.20,81.59,South,Technology
CA-2018-142090-1,CA-2018-142090,FUR-TA-10001889,1781.68,7,0.40,-653.28,South,Furniture
CA-2018-160934-0,CA-2018-160934,OFF-AR-10003504,21.40,5,0.00,6.21,West,Office Supplies
CA-2015-124478-0,CA-2015-124478,TEC-CO-10001571,549.99,1,0.00,275.00,Central,Technology
CA-2015-124478-1,CA-2015-124478,OFF-AP-10002495,167.53,3,0.10,37.23,Central,Office Supplies
CA-2015-124478-2,CA-2015-124478,OFF-EN-10002500,38.34,3,0.00,17.25,Central,Office Supplies
CA-2015-124478-3,CA-2015-124478,FUR-FU-10002088,53.88,6,0.00,22.63,Central,Furniture
CA-2015-124478-4,CA-2015-124478,TEC-PH-10001128,299.98,2,0.00,83.99,Central,Technology
CA-2016-145485-0,CA-2016-145485,OFF-ST-10000649,62.80,4,0.00,15.70,West,Office Supplies
CA-2018-151071-0,CA-2018-151071,OFF-BI-10002103,13.90,2,0.20,4.52,West,Office Supplies
CA-2015-134572-0,CA-2015-134572,FUR-TA-10001705,744.10,5,0.30,-95.67,Central,Furniture
CA-2015-134572-1,CA-2015-134572,OFF-ST-10004634,44.84,5,0.20,5.61,Central,Office Supplies
CA-2015-134572-2,CA-2015-134572,FUR-TA-10004442,401.59,2,0.30,-131.95,Central,Furniture
CA-2018-143217-0,CA-2018-143217,OFF-BI-10002949,18.24,3,0.00,8.57,Central,Office Supplies
US-2018-133312-0,US-2018-133312,FUR-BO-10002213,359.50,3,0.15,-29.61,West,Furniture
US-2018-133312-1,US-2018-133312,OFF-ST-10001325,10.48,1,0.00,2.83,West,Office Supplies
US-2016-137533-0,US-2016-137533,OFF-PA-10003441,20.74,4,0.20,7.26,East,Office Supplies
CA-2017-155138-0,CA-2017-155138,TEC-AC-10004209,35.17,4,0.20,8.35,South,Technology
CA-2017-155138-1,CA-2017-155138,OFF-PA-10000501,64.70,3,0.20,23.46,South,Office Supplies
CA-2017-108350-0,CA-2017-108350,OFF-PA-10003656,105.52,4,0.00,48.54,East,Office Supplies
CA-2016-144302-0,CA-2016-144302,OFF-BI-10001107,5.79,2,0.80,-9.56,Central,Office Supplies
CA-2016-109001-0,CA-2016-109001,TEC-PH-10000562,466.16,7,0.40,-93.23,East,Technology
CA-2016-109001-1,CA-2016-109001,TEC-AC-10001101,10.31,1,0.20,-1.29,East,Technology
CA-2016-109001-2,CA-2016-109001,OFF-BI-10003529,2.56,3,0.70,-1.79,East,Office Supplies
CA-2018-132738-0,CA-2018-132738,OFF-PA-10001752,7.97,2,0.20,2.89,West,Office Supplies
CA-2018-132738-1,CA-2018-132738,OFF-EN-10001141,8.78,1,0.20,3.18,West,Office Supplies
CA-2018-156720-0,CA-2018-156720,OFF-FA-10003472,3.02,3,0.20,-0.60,West,Office Supplies
CA-2016-119102-0,CA-2016-119102,OFF-ST-10004507,51.45,3,0.00,13.89,East,Office Supplies
US-2015-140452-0,US-2015-140452,OFF-AP-10004036,14.02,4,0.80,-31.54,Central,Office Supplies
US-2015-140452-1,US-2015-140452,FUR-TA-10004086,214.95,5,0.50,-120.37,Central,Furniture
US-2015-140452-2,US-2015-140452,TEC-PH-10000307,35.04,4,0.20,-7.01,Central,Technology
US-2015-140452-3,US-2015-140452,FUR-FU-10002088,10.78,3,0.60,-4.85,Central,Furniture
US-2015-140452-4,US-2015-140452,OFF-BI-10004965,4.60,2,0.80,-8.05,Central,Office Supplies
US-2015-140452-5,US-2015-140452,OFF-ST-10002485,35.17,2,0.20,-8.35,Central,Office Supplies
CA-2016-141936-0,CA-2016-141936,OFF-BI-10002194,19.15,3,0.20,6.46,West,Office Supplies
CA-2015-158442-0,CA-2015-158442,OFF-AR-10003732,4.45,2,0.20,0.33,Central,Office Supplies
CA-2015-158442-1,CA-2015-158442,OFF-PA-10002195,5.18,1,0.20,1.88,Central,Office Supplies
CA-2015-158442-2,CA-2015-158442,OFF-PA-10002365,15.55,3,0.20,5.44,Central,Office Supplies
CA-2016-167374-0,CA-2016-167374,OFF-PA-10001950,40.03,6,0.20,12.51,East,Office Supplies
CA-2016-167374-1,CA-2016-167374,TEC-AC-10004633,16.78,3,0.20,5.03,East,Technology
CA-2015-116568-0,CA-2015-116568,FUR-CH-10002439,186.30,4,0.20,13.97,South,Furniture
CA-2016-147102-0,CA-2016-147102,TEC-AC-10000682,66.36,4,0.00,23.23,South,Technology
CA-2018-132213-0,CA-2018-132213,OFF-AR-10004078,42.05,9,0.20,5.26,South,Office Supplies
CA-2018-132213-1,CA-2018-132213,OFF-AR-10001958,67.92,5,0.20,6.79,South,Office Supplies
CA-2015-138450-0,CA-2015-138450,OFF-EN-10001335,52.51,6,0.20,19.69,East,Office Supplies
CA-2015-138450-1,CA-2015-138450,OFF-ST-10003479,186.91,6,0.20,-35.05,East,Office Supplies
CA-2015-138450-2,CA-2015-138450,OFF-PA-10003016,10.05,4,0.20,3.14,East,Office Supplies
CA-2016-153073-0,CA-2016-153073,FUR-FU-10001025,17.50,9,0.60,-7.44,Central,Furniture
CA-2017-147970-0,CA-2017-147970,OFF-PA-10003936,15.55,3,0.20,5.44,Central,Office Supplies
CA-2017-150658-0,CA-2017-150658,OFF-BI-10004140,10.78,3,0.20,3.37,West,Office Supplies
CA-2018-125640-0,CA-2018-125640,OFF-LA-10004178,3.30,1,0.20,1.07,East,Office Supplies
CA-2018-154137-0,CA-2018-154137,OFF-ST-10003324,35.48,1,0.00,0.00,East,Office Supplies
CA-2016-127173-0,CA-2016-127173,OFF-FA-10004854,34.44,3,0.00,16.19,East,Office Supplies
CA-2016-127173-1,CA-2016-127173,TEC-MA-10002859,629.93,7,0.00,296.07,East,Technology
CA-2016-127173-2,CA-2016-127173,OFF-BI-10000088,79.06,9,0.20,28.66,East,Office Supplies
CA-2015-149538-0,CA-2015-149538,OFF-ST-10004180,232.55,5,0.00,9.30,South,Office Supplies
CA-2015-149538-1,CA-2015-149538,TEC-AC-10002926,99.98,2,0.00,42.99,South,Technology
CA-2015-149538-2,CA-2015-149538,OFF-PA-10003797,19.44,3,0.00,9.33,South,Office Supplies
CA-2015-149538-3,CA-2015-149538,OFF-PA-10002195,12.96,2,0.00,6.35,South,Office Supplies
CA-2015-160766-0,CA-2015-160766,FUR-TA-10001039,464.29,9,0.40,-108.33,East,Furniture
CA-2015-160766-1,CA-2015-160766,OFF-EN-10001099,68.46,7,0.00,31.49,East,Office Supplies
CA-2015-160766-2,CA-2015-160766,TEC-MA-10003979,2799.96,4,0.00,1371.98,East,Technology
CA-2015-160766-3,CA-2015-160766,OFF-AP-10002945,601.30,2,0.00,198.43,East,Office Supplies
CA-2015-160766-4,CA-2015-160766,TEC-PH-10001536,16.99,1,0.00,4.42,East,Technology
CA-2015-160766-5,CA-2015-160766,TEC-PH-10000526,287.97,3,0.00,80.63,East,Technology
CA-2015-160766-6,CA-2015-160766,OFF-PA-10000213,44.82,9,0.00,21.07,East,Office Supplies
CA-2018-146626-0,CA-2018-146626,FUR-FU-10002501,101.12,8,0.00,37.41,West,Furniture
CA-2016-123330-0,CA-2016-123330,TEC-PH-10001819,107.98,3,0.20,37.79,South,Technology
CA-2018-155607-0,CA-2018-155607,OFF-AP-10001962,58.73,7,0.00,14.68,East,Office Supplies
CA-2018-155607-1,CA-2018-155607,OFF-BI-10003364,93.34,4,0.20,32.67,East,Office Supplies
CA-2017-151323-0,CA-2017-151323,OFF-FA-10002983,17.05,5,0.00,8.18,West,Office Supplies
CA-2016-146696-0,CA-2016-146696,OFF-BI-10002432,8.10,2,0.20,2.73,West,Office Supplies
CA-2017-128972-0,CA-2017-128972,FUR-FU-10003096,30.36,4,0.00,13.05,Central,Furniture
CA-2018-128335-0,CA-2018-128335,OFF-EN-10001539,23.34,3,0.00,10.97,East,Office Supplies
CA-2018-128335-1,CA-2018-128335,OFF-PA-10004996,51.55,5,0.00,24.23,East,Office Supplies
CA-2016-154886-0,CA-2016-154886,TEC-AC-10001956,119.90,2,0.00,43.16,West,Technology
CA-2017-111213-0,CA-2017-111213,FUR-CH-10000454,1317.49,6,0.10,292.78,East,Furniture
CA-2017-111213-1,CA-2017-111213,OFF-SU-10000946,63.84,8,0.00,18.51,East,Office Supplies
CA-2017-111213-2,CA-2017-111213,OFF-BI-10004140,3.59,1,0.20,1.12,East,Office Supplies
CA-2018-161333-0,CA-2018-161333,FUR-FU-10003039,86.26,2,0.00,29.33,West,Furniture
CA-2018-161333-1,CA-2018-161333,OFF-ST-10000464,139.04,4,0.00,38.93,West,Office Supplies
CA-2018-161333-2,CA-2018-161333,OFF-AP-10000252,46.80,4,0.00,16.38,West,Office Supplies
CA-2018-128734-0,CA-2018-128734,FUR-FU-10001731,8.54,4,0.20,1.92,West,Furniture
CA-2018-128734-1,CA-2018-128734,FUR-CH-10001394,842.38,3,0.20,105.30,West,Furniture
CA-2015-141796-0,CA-2015-141796,TEC-PH-10001578,1214.85,3,0.00,352.31,East,Technology
CA-2018-125101-0,CA-2018-125101,OFF-ST-10000675,67.78,2,0.00,16.95,West,Office Supplies
CA-2018-169929-0,CA-2018-169929,OFF-ST-10002352,39.90,5,0.00,10.37,West,Office Supplies
US-2015-121566-0,US-2015-121566,OFF-BI-10004528,2.69,1,0.20,0.84,East,Office Supplies
US-2015-121566-1,US-2015-121566,OFF-AR-10001026,6.60,3,0.00,2.90,East,Office Supplies
US-2016-124219-0,US-2016-124219,OFF-BI-10002215,28.40,4,0.00,13.06,Central,Office Supplies
US-2016-124219-1,US-2016-124219,FUR-FU-10000305,212.94,3,0.00,34.07,Central,Furniture
CA-2018-163006-0,CA-2018-163006,TEC-PH-10002584,1001.58,2,0.20,125.20,Central,Technology
CA-2018-163006-1,CA-2018-163006,FUR-CH-10000229,569.06,3,0.30,-178.85,Central,Furniture
CA-2018-163006-2,CA-2018-163006,FUR-FU-10003799,14.22,2,0.60,-10.31,Central,Furniture
CA-2016-156146-0,CA-2016-156146,TEC-PH-10001700,105.58,2,0.20,9.24,West,Technology
CA-2016-156146-1,CA-2016-156146,TEC-PH-10001527,68.72,2,0.20,-14.60,West,Technology
CA-2015-111192-0,CA-2015-111192,FUR-BO-10002916,1367.84,8,0.00,259.89,West,Furniture
CA-2017-115378-0,CA-2017-115378,FUR-CH-10000863,301.96,2,0.00,33.22,Central,Furniture
CA-2016-161627-0,CA-2016-161627,FUR-CH-10003968,170.35,3,0.20,-17.04,West,Furniture
CA-2015-121006-0,CA-2015-121006,OFF-AR-10001149,3.90,2,0.00,1.52,Central,Office Supplies
CA-2015-121006-1,CA-2015-121006,OFF-PA-10000130,12.84,3,0.00,5.78,Central,Office Supplies
CA-2015-121006-2,CA-2015-121006,OFF-PA-10002479,15.84,3,0.00,7.13,Central,Office Supplies
CA-2015-121006-3,CA-2015-121006,FUR-CH-10004997,563.94,3,0.00,112.79,Central,Furniture
CA-2015-121006-4,CA-2015-121006,OFF-ST-10004950,62.94,3,0.00,11.96,Central,Office Supplies
CA-2015-121006-5,CA-2015-121006,OFF-ST-10001490,535.41,3,0.00,160.62,Central,Office Supplies
CA-2017-122903-0,CA-2017-122903,FUR-CH-10002024,3504.90,5,0.00,700.98,Central,Furniture
CA-2017-122903-1,CA-2017-122903,OFF-PA-10001790,144.12,3,0.00,69.18,Central,Office Supplies
CA-2017-122903-2,CA-2017-122903,OFF-PA-10000994,314.55,3,0.00,150.98,Central,Office Supplies
CA-2016-107741-0,CA-2016-107741,OFF-AR-10002399,3.41,1,0.20,0.89,West,Office Supplies
CA-2018-106432-0,CA-2018-106432,OFF-BI-10002799,2.07,2,0.80,-3.52,Central,Office Supplies
CA-2018-106432-1,CA-2018-106432,FUR-BO-10004360,328.40,3,0.32,-91.76,Central,Furniture
CA-2017-148908-0,CA-2017-148908,OFF-BI-10002082,53.25,2,0.20,19.97,West,Office Supplies
CA-2017-123015-0,CA-2017-123015,OFF-BI-10004967,4.99,3,0.20,1.68,East,Office Supplies
US-2016-120502-0,US-2016-120502,FUR-FU-10004973,37.68,2,0.00,15.83,West,Furniture
US-2016-120502-1,US-2016-120502,TEC-PH-10003645,258.58,2,0.20,19.39,West,Technology
US-2016-120502-2,US-2016-120502,OFF-AP-10004980,75.84,2,0.00,29.58,West,Office Supplies
CA-2018-108749-0,CA-2018-108749,OFF-PA-10003797,45.36,7,0.00,21.77,East,Office Supplies
CA-2018-108749-1,CA-2018-108749,OFF-BI-10003707,45.78,3,0.00,22.89,East,Office Supplies
CA-2018-163335-0,CA-2018-163335,OFF-ST-10000885,40.29,3,0.00,10.07,South,Office Supplies
CA-2018-163335-1,CA-2018-163335,OFF-BI-10002827,38.71,7,0.00,17.81,South,Office Supplies
CA-2016-134719-0,CA-2016-134719,OFF-ST-10004459,1801.63,6,0.20,-337.81,South,Office Supplies
US-2016-154389-0,US-2016-154389,TEC-PH-10002789,748.75,8,0.40,-162.23,East,Technology
CA-2016-115567-0,CA-2016-115567,TEC-AC-10001314,199.96,4,0.00,16.00,Central,Technology
CA-2016-115567-1,CA-2016-115567,FUR-CH-10000015,1516.20,7,0.00,394.21,Central,Furniture
US-2018-136679-0,US-2018-136679,TEC-AC-10004855,167.95,6,0.20,-27.29,Central,Technology
US-2018-136679-1,US-2018-136679,OFF-AR-10003582,45.04,2,0.20,4.50,Central,Office Supplies
US-2018-141943-0,US-2018-141943,OFF-EN-10003448,23.16,2,0.00,11.58,West,Office Supplies
CA-2015-101560-0,CA-2015-101560,FUR-FU-10003773,397.60,5,0.00,43.74,South,Furniture
CA-2015-101560-1,CA-2015-101560,OFF-PA-10001363,85.96,7,0.00,40.40,South,Office Supplies
CA-2015-101560-2,CA-2015-101560,OFF-AR-10004757,13.12,4,0.00,4.33,South,Office Supplies
CA-2015-101560-3,CA-2015-101560,OFF-BI-10000309,45.66,3,0.00,22.37,South,Office Supplies
CA-2015-159709-0,CA-2015-159709,OFF-EN-10001434,158.13,3,0.00,77.48,West,Office Supplies
CA-2015-159709-1,CA-2015-159709,TEC-PH-10003988,43.60,5,0.20,4.36,West,Technology
CA-2017-103982-0,CA-2017-103982,OFF-SU-10000151,3930.07,3,0.20,-786.01,Central,Office Supplies
CA-2017-103982-1,CA-2017-103982,OFF-FA-10001332,2.30,1,0.20,0.78,Central,Office Supplies
CA-2017-103982-2,CA-2017-103982,TEC-PH-10000895,431.98,3,0.20,32.40,Central,Technology
CA-2017-103982-3,CA-2017-103982,TEC-AC-10002857,41.72,7,0.20,5.74,Central,Technology
CA-2016-142454-0,CA-2016-142454,FUR-FU-10004018,104.23,7,0.00,28.14,West,Furniture
CA-2016-142454-1,CA-2016-142454,OFF-ST-10003638,70.26,3,0.00,18.97,West,Office Supplies
CA-2016-102016-0,CA-2016-102016,OFF-AR-10004685,9.26,2,0.00,3.06,East,Office Supplies
CA-2016-102016-1,CA-2016-102016,OFF-ST-10001713,105.98,2,0.00,4.24,East,Office Supplies
CA-2016-102016-2,CA-2016-102016,OFF-FA-10000490,1.24,1,0.00,0.58,East,Office Supplies
CA-2016-102016-3,CA-2016-102016,OFF-LA-10002043,20.70,2,0.00,9.94,East,Office Supplies
CA-2016-102016-4,CA-2016-102016,OFF-PA-10002464,28.90,5,0.00,14.16,East,Office Supplies
CA-2016-102016-5,CA-2016-102016,OFF-EN-10002504,27.18,1,0.00,12.77,East,Office Supplies
CA-2016-156755-0,CA-2016-156755,OFF-ST-10002615,465.18,3,0.00,120.95,East,Office Supplies
CA-2016-130876-0,CA-2016-130876,OFF-ST-10004258,36.63,3,0.00,9.89,East,Office Supplies
CA-2017-145898-0,CA-2017-145898,OFF-ST-10004507,51.45,3,0.00,13.89,West,Office Supplies
CA-2017-145898-1,CA-2017-145898,OFF-LA-10000262,7.83,3,0.00,3.60,West,Office Supplies
CA-2017-145898-2,CA-2017-145898,OFF-AR-10002445,35.40,5,0.00,13.45,West,Office Supplies
CA-2017-145898-3,CA-2017-145898,OFF-PA-10001667,29.90,5,0.00,13.46,West,Office Supplies
US-2018-159562-0,US-2018-159562,OFF-EN-10000461,17.48,2,0.00,8.22,Central,Office Supplies
CA-2018-134635-0,CA-2018-134635,OFF-PA-10002254,79.14,3,0.00,36.40,West,Office Supplies
CA-2018-167080-0,CA-2018-167080,OFF-AR-10001868,8.40,5,0.00,4.20,East,Office Supplies
CA-2018-145653-0,CA-2018-145653,FUR-CH-10004875,498.26,7,0.00,134.53,Central,Furniture
CA-2015-140487-0,CA-2015-140487,FUR-BO-10000711,212.94,3,0.00,57.49,Central,Furniture
CA-2018-117401-0,CA-2018-117401,OFF-AP-10000938,706.86,7,0.00,197.92,Central,Office Supplies
CA-2018-117401-1,CA-2018-117401,TEC-PH-10003555,114.95,5,0.00,2.30,Central,Technology
CA-2018-117401-2,CA-2018-117401,OFF-BI-10001267,43.19,7,0.00,20.73,Central,Office Supplies
US-2018-109582-0,US-2018-109582,OFF-PA-10004071,166.44,3,0.00,79.89,West,Office Supplies
CA-2017-119865-0,CA-2017-119865,OFF-BI-10001553,36.56,5,0.20,12.80,East,Office Supplies
CA-2017-119865-1,CA-2017-119865,OFF-BI-10003007,186.14,6,0.20,60.50,East,Office Supplies
CA-2017-119865-2,CA-2017-119865,FUR-BO-10003272,353.57,2,0.20,-44.20,East,Furniture
US-2015-147648-0,US-2015-147648,OFF-PA-10001033,81.98,2,0.00,40.17,West,Office Supplies
CA-2018-124436-0,CA-2018-124436,OFF-BI-10001553,14.62,2,0.20,5.12,West,Office Supplies
CA-2018-124436-1,CA-2018-124436,FUR-TA-10001095,697.16,5,0.20,8.71,West,Furniture
CA-2018-124436-2,CA-2018-124436,FUR-FU-10001185,30.93,1,0.00,12.68,West,Furniture
CA-2018-124436-3,CA-2018-124436,OFF-BI-10000343,27.50,7,0.20,9.28,West,Office Supplies
CA-2015-115084-0,CA-2015-115084,FUR-CH-10004626,605.34,6,0.00,145.28,South,Furniture
CA-2018-131037-0,CA-2018-131037,FUR-TA-10001768,210.01,1,0.20,2.63,West,Furniture
CA-2017-111143-0,CA-2017-111143,OFF-AP-10001947,54.96,3,0.00,15.94,Central,Office Supplies
CA-2015-166744-0,CA-2015-166744,FUR-FU-10004952,164.22,3,0.00,50.91,East,Furniture
CA-2015-166744-1,CA-2015-166744,FUR-BO-10001337,362.94,3,0.00,36.29,East,Furniture
CA-2015-166744-2,CA-2015-166744,TEC-AC-10003628,59.98,2,0.00,26.39,East,Technology
CA-2017-116561-0,CA-2017-116561,OFF-ST-10004186,332.94,3,0.00,6.66,West,Office Supplies
CA-2017-116561-1,CA-2017-116561,OFF-BI-10001658,39.87,2,0.20,12.96,West,Office Supplies
CA-2017-110730-0,CA-2017-110730,OFF-SU-10004737,13.68,2,0.00,3.69,West,Office Supplies
CA-2018-146367-0,CA-2018-146367,OFF-BI-10002827,3.32,3,0.80,-5.64,Central,Office Supplies
CA-2017-149454-0,CA-2017-149454,OFF-BI-10003694,10.44,1,0.00,4.80,South,Office Supplies
CA-2017-156265-0,CA-2017-156265,FUR-TA-10001691,136.46,2,0.20,15.35,West,Furniture
CA-2017-156265-1,CA-2017-156265,TEC-PH-10001918,333.58,3,0.20,33.36,West,Technology
CA-2017-156265-2,CA-2017-156265,OFF-BI-10000285,12.54,2,0.20,4.70,West,Office Supplies
US-2016-168914-0,US-2016-168914,OFF-AP-10000358,20.77,8,0.80,-52.96,Central,Office Supplies
US-2018-110989-0,US-2018-110989,TEC-AC-10002345,43.50,3,0.00,10.88,West,Technology
CA-2016-106215-0,CA-2016-106215,OFF-FA-10001229,12.58,4,0.20,4.09,East,Office Supplies
US-2017-169369-0,US-2017-169369,TEC-AC-10001314,249.95,5,0.00,20.00,South,Technology
US-2017-169369-1,US-2017-169369,OFF-PA-10004438,49.12,4,0.00,23.09,South,Office Supplies
CA-2016-132318-0,CA-2016-132318,OFF-AP-10000026,182.91,3,0.00,53.04,South,Office Supplies
US-2015-131982-0,US-2015-131982,OFF-BI-10004224,107.65,2,0.20,33.64,West,Office Supplies
CA-2016-125185-0,CA-2016-125185,FUR-CH-10002647,99.37,2,0.30,-7.10,East,Furniture
CA-2016-125185-1,CA-2016-125185,FUR-FU-10003247,33.57,2,0.20,-5.45,East,Furniture
CA-2017-130078-0,CA-2017-130078,OFF-PA-10003270,10.56,2,0.00,4.75,Central,Office Supplies
US-2018-114034-0,US-2018-114034,OFF-PA-10004735,38.88,6,0.00,18.66,West,Office Supplies
US-2018-115595-0,US-2018-115595,OFF-PA-10001745,35.20,5,0.00,16.54,West,Office Supplies
CA-2018-158722-0,CA-2018-158722,OFF-PA-10000176,45.53,3,0.20,15.93,East,Office Supplies
CA-2015-105165-0,CA-2015-105165,TEC-PH-10000675,196.78,3,0.20,14.76,Central,Technology
CA-2015-105165-1,CA-2015-105165,OFF-BI-10000050,2.92,2,0.80,-4.82,Central,Office Supplies
CA-2015-105165-2,CA-2015-105165,FUR-TA-10004154,200.79,1,0.30,-22.95,Central,Furniture
CA-2015-105165-3,CA-2015-105165,TEC-AC-10002718,46.69,4,0.20,-2.92,Central,Technology
CA-2015-105165-4,CA-2015-105165,OFF-AR-10003179,21.86,3,0.20,3.55,Central,Office Supplies
CA-2018-147452-0,CA-2018-147452,OFF-PA-10001838,11.76,2,0.00,5.76,West,Office Supplies
CA-2018-147452-1,CA-2018-147452,OFF-PA-10004039,167.94,3,0.00,82.29,West,Office Supplies
CA-2018-147452-2,CA-2018-147452,OFF-AP-10001626,3.89,1,0.00,1.01,West,Office Supplies
US-2018-114657-0,US-2018-114657,TEC-MA-10003173,52.44,4,0.00,24.12,East,Technology
CA-2018-144484-0,CA-2018-144484,FUR-FU-10000260,32.36,4,0.00,11.65,West,Furniture
CA-2018-144484-1,CA-2018-144484,OFF-AP-10004487,406.60,5,0.00,113.85,West,Office Supplies
CA-2018-125913-0,CA-2018-125913,FUR-FU-10001487,27.92,4,0.00,8.10,West,Furniture
CA-2018-125913-1,CA-2018-125913,FUR-TA-10001520,399.67,7,0.20,-14.99,West,Furniture
US-2017-158309-0,US-2017-158309,OFF-BI-10000145,3.74,4,0.70,-2.62,South,Office Supplies
CA-2016-162887-0,CA-2016-162887,FUR-CH-10000595,715.20,3,0.00,178.80,East,Furniture
CA-2018-147333-0,CA-2018-147333,TEC-AC-10004469,159.80,4,0.00,70.31,South,Technology
CA-2018-147333-1,CA-2018-147333,TEC-AC-10003038,44.75,5,0.00,8.50,South,Technology
CA-2015-113859-0,CA-2015-113859,FUR-CH-10004698,340.12,6,0.30,-9.72,Central,Furniture
CA-2015-159681-0,CA-2015-159681,OFF-PA-10003641,105.52,4,0.00,48.54,South,Office Supplies
US-2018-104094-0,US-2018-104094,TEC-AC-10002134,13.48,1,0.00,1.89,Central,Technology
CA-2018-152709-0,CA-2018-152709,OFF-ST-10001837,85.52,2,0.00,22.24,Central,Office Supplies
CA-2016-105158-0,CA-2016-105158,FUR-FU-10001706,6.16,2,0.00,2.96,Central,Furniture
CA-2016-105158-1,CA-2016-105158,OFF-PA-10001970,36.84,3,0.00,17.31,Central,Office Supplies
CA-2015-133424-0,CA-2015-133424,OFF-ST-10002957,15.84,3,0.00,0.00,West,Office Supplies
CA-2015-133424-1,CA-2015-133424,OFF-LA-10002312,44.40,3,0.00,22.20,West,Office Supplies
CA-2018-105991-0,CA-2018-105991,OFF-EN-10002600,21.24,9,0.20,7.43,West,Office Supplies
CA-2018-105991-1,CA-2018-105991,OFF-BI-10003274,9.55,8,0.70,-7.32,West,Office Supplies
CA-2018-105991-2,CA-2018-105991,FUR-BO-10004467,89.99,3,0.70,-152.98,West,Furniture
US-2018-136784-0,US-2018-136784,OFF-PA-10000675,163.96,4,0.00,80.34,West,Office Supplies
CA-2015-146283-0,CA-2015-146283,OFF-PA-10002259,17.90,2,0.20,6.27,Central,Office Supplies
CA-2015-146283-1,CA-2015-146283,FUR-CH-10004287,966.70,5,0.30,-13.81,Central,Furniture
CA-2015-146283-2,CA-2015-146283,OFF-PA-10000482,182.11,6,0.20,61.46,Central,Office Supplies
